,RefSeq mRNA ID,Transcript stable ID
409914,,ENST00000767572
409915,,ENST00000434209
409916,,ENST00000767573
409917,,ENST00000421309
409918,,ENST00000767574
409919,,ENST00000767575
409920,,ENST00000767576
409921,,ENST00000767619
409922,,ENST00000767620
409923,,ENST00000767621
409924,,ENST00000685770
409925,,ENST00000767690
409926,,ENST00000767691
409927,,ENST00000767692
409928,,ENST00000767717
409929,,ENST00000767719
409930,NM_001406857,ENST00000262340
409931,NM_001406856,ENST00000262340
409932,NM_001406853,ENST00000262340
409933,NM_000329,ENST00000262340
409934,,ENST00000767720
409935,,ENST00000767752
409936,,ENST00000767753
409937,,ENST00000713936
409938,,ENST00000767754
409939,NM_001406859,ENST00000713937
409940,,ENST00000713938
409941,,ENST00000431727
409942,,ENST00000767760
409943,,ENST00000713939
409944,,ENST00000767761
409945,,ENST00000419296
409946,,ENST00000336905
409947,,ENST00000767830
409948,,ENST00000767831
409949,,ENST00000767832
409950,,ENST00000767833
409951,,ENST00000767834
409952,,ENST00000767868
409953,,ENST00000767869
409954,,ENST00000414300
409955,,ENST00000654481
409956,,ENST00000767864
409957,,ENST00000767865
409958,,ENST00000767866
409959,,ENST00000767867
409960,,ENST00000767893
409961,,ENST00000767894
409962,,ENST00000767982
409963,,ENST00000665591
409964,,ENST00000439893
409965,,ENST00000662038
409966,,ENST00000666630
409967,,ENST00000669483
409968,,ENST00000660653
409969,,ENST00000443205
409970,,ENST00000658627
409971,,ENST00000767983
409972,,ENST00000767984
409973,,ENST00000767985
409974,,ENST00000415479
409975,,ENST00000768239
409976,,ENST00000768240
409977,,ENST00000768241
409978,,ENST00000768283
409979,,ENST00000768393
409980,,ENST00000585625
409981,NM_001114120,ENST00000456315
409982,NM_017779,ENST00000370966
409983,,ENST00000488146
409984,,ENST00000489862
409985,,ENST00000525124
409986,,ENST00000419746
409987,,ENST00000425820
409988,,ENST00000587568
409989,,ENST00000443918
409990,,ENST00000431259
409991,,ENST00000657210
409992,,ENST00000630096
409993,,ENST00000585487
409994,,ENST00000702938
409995,,ENST00000442329
409996,,ENST00000664161
409997,,ENST00000589434
409998,,ENST00000592161
409999,,ENST00000659121
410000,,ENST00000713954
410001,,ENST00000456053
410002,,ENST00000590773
410003,NM_001328635,ENST00000367674
410004,NM_003285,ENST00000367674
410005,,ENST00000588804
410006,,ENST00000713955
410007,,ENST00000590040
410008,,ENST00000586707
410009,,ENST00000713977
410010,,ENST00000591332
410011,,ENST00000592750
410012,,ENST00000592630
410013,,ENST00000713978
410014,,ENST00000592600
410015,,ENST00000422274
410016,,ENST00000653807
410017,,ENST00000585451
410018,,ENST00000455447
410019,,ENST00000657023
410020,,ENST00000587576
410021,,ENST00000604571
410022,,ENST00000592182
410023,,ENST00000614124
410024,,ENST00000587944
410025,,ENST00000589842
410026,,ENST00000588257
410027,,ENST00000591867
410028,,ENST00000620591
410029,,ENST00000588244
410030,,ENST00000589391
410031,,ENST00000585358
410032,,ENST00000588716
410033,,ENST00000591466
410034,,ENST00000592836
410035,,ENST00000450692
410036,,ENST00000586831
410037,,ENST00000592689
410038,,ENST00000586452
410039,,ENST00000626954
410040,,ENST00000590807
410041,,ENST00000626117
410042,,ENST00000626138
410043,,ENST00000628296
410044,,ENST00000628826
410045,,ENST00000625480
410046,,ENST00000589355
410047,,ENST00000415561
410048,,ENST00000625536
410049,,ENST00000627564
410050,,ENST00000438095
410051,,ENST00000590932
410052,,ENST00000590743
410053,,ENST00000589907
410054,,ENST00000629117
410055,,ENST00000626517
410056,,ENST00000610290
410057,,ENST00000589234
410058,,ENST00000589830
410059,,ENST00000671355
410060,,ENST00000589487
410061,,ENST00000627527
410062,,ENST00000604956
410063,,ENST00000418062
410064,,ENST00000431752
410065,,ENST00000582847
410066,,ENST00000627661
410067,,ENST00000631319
410068,,ENST00000578746
410069,,ENST00000610005
410070,,ENST00000664776
410071,,ENST00000657818
410072,,ENST00000663178
410073,,ENST00000584485
410074,,ENST00000629094
410075,,ENST00000582038
410076,,ENST00000768381
410077,,ENST00000768382
410078,,ENST00000768383
410079,,ENST00000768384
410080,,ENST00000768385
410081,,ENST00000768386
410082,,ENST00000768387
410083,,ENST00000768388
410084,,ENST00000768389
410085,,ENST00000768390
410086,,ENST00000768391
410087,,ENST00000768392
410088,,ENST00000768430
410089,,ENST00000768624
410090,,ENST00000768694
410091,,ENST00000768695
410092,,ENST00000768720
410093,,ENST00000768846
410094,,ENST00000768847
410095,,ENST00000629370
410096,,ENST00000768858
410097,,ENST00000768859
410098,,ENST00000768860
410099,,ENST00000768861
410100,,ENST00000412425
410101,,ENST00000624615
410102,,ENST00000768938
410103,,ENST00000768939
410104,,ENST00000768940
410105,,ENST00000768941
410106,,ENST00000768942
410107,,ENST00000768943
410108,,ENST00000768944
410109,,ENST00000768945
410110,,ENST00000768946
410111,,ENST00000422683
410112,,ENST00000769309
410113,,ENST00000693017
410114,,ENST00000433290
410115,,ENST00000397540
410116,,ENST00000688078
410117,,ENST00000769439
410118,,ENST00000769440
410119,,ENST00000769441
410120,,ENST00000769442
410121,,ENST00000769443
410122,,ENST00000769444
410123,,ENST00000769445
410124,,ENST00000450840
410125,,ENST00000769638
410126,,ENST00000769639
410127,,ENST00000769640
410128,,ENST00000769743
410129,,ENST00000769749
410130,,ENST00000769750
410131,,ENST00000667756
410132,,ENST00000421998
410133,,ENST00000427269
410134,,ENST00000715603
410135,,ENST00000437717
410136,,ENST00000436557
410137,,ENST00000429929
410138,,ENST00000769853
410139,,ENST00000769854
410140,,ENST00000769855
410141,,ENST00000769856
410142,,ENST00000769858
410143,,ENST00000769859
410144,,ENST00000769860
410145,,ENST00000769861
410146,,ENST00000769862
410147,,ENST00000769863
410148,,ENST00000769864
410149,,ENST00000769865
410150,,ENST00000769866
410151,,ENST00000769867
410152,,ENST00000769868
410153,,ENST00000769869
410154,,ENST00000769881
410155,,ENST00000437007
410156,,ENST00000769912
410157,,ENST00000769913
410158,,ENST00000769922
410159,,ENST00000669284
410160,,ENST00000717100
410161,,ENST00000717101
410162,,ENST00000453606
410163,,ENST00000420016
410164,,ENST00000455424
410165,,ENST00000691067
410166,,ENST00000769926
410167,,ENST00000769927
410168,,ENST00000769928
410169,,ENST00000769929
410170,,ENST00000769930
410171,,ENST00000769931
410172,,ENST00000769932
410173,,ENST00000769933
410174,,ENST00000769934
410175,,ENST00000769935
410176,,ENST00000769936
410177,,ENST00000769937
410178,,ENST00000769938
410179,NM_001035,ENST00000366574
410180,,ENST00000769939
410181,,ENST00000769940
410182,,ENST00000769941
410183,,ENST00000769942
410184,,ENST00000769943
410185,,ENST00000769944
410186,,ENST00000769945
410187,,ENST00000769946
410188,,ENST00000770028
410189,,ENST00000770029
410190,,ENST00000770032
410191,,ENST00000770033
410192,,ENST00000609119
410193,,ENST00000770266
410194,,ENST00000441053
410195,,ENST00000770320
410196,,ENST00000770321
410197,,ENST00000770322
410198,,ENST00000421411
410199,,ENST00000770324
410200,,ENST00000659194
410201,,ENST00000447074
410202,,ENST00000455128
410203,,ENST00000415628
410204,,ENST00000434807
410205,,ENST00000660292
410206,,ENST00000658438
410207,,ENST00000670310
410208,,ENST00000663229
410209,,ENST00000770323
410210,,ENST00000770371
410211,,ENST00000770593
410212,,ENST00000661330
410213,,ENST00000770594
410214,,ENST00000770606
410215,,ENST00000770607
410216,,ENST00000770608
410217,,ENST00000770609
410218,,ENST00000770610
410219,,ENST00000714018
410220,,ENST00000770611
410221,,ENST00000492352
410222,,ENST00000436967
410223,,ENST00000714019
410224,,ENST00000476839
410225,,ENST00000770646
410226,,ENST00000770647
410227,,ENST00000770648
410228,,ENST00000770649
410229,,ENST00000770650
410230,,ENST00000714021
410231,,ENST00000770651
410232,,ENST00000770652
410233,,ENST00000770653
410234,,ENST00000770654
410235,,ENST00000770655
410236,,ENST00000770656
410237,,ENST00000770657
410238,,ENST00000770658
410239,,ENST00000714022
410240,,ENST00000440371
410241,,ENST00000770796
410242,,ENST00000770930
410243,,ENST00000771078
410244,,ENST00000608590
410245,,ENST00000608489
410246,,ENST00000466626
410247,,ENST00000771158
410248,,ENST00000462585
410249,,ENST00000771335
410250,,ENST00000771336
410251,,ENST00000771379
410252,,ENST00000771380
410253,,ENST00000771381
410254,,ENST00000771382
410255,,ENST00000771383
410256,,ENST00000771384
410257,,ENST00000771385
410258,,ENST00000771386
410259,,ENST00000771387
410260,,ENST00000771388
410261,,ENST00000771389
410262,,ENST00000771390
410263,,ENST00000771391
410264,,ENST00000771392
410265,,ENST00000771393
410266,,ENST00000771394
410267,,ENST00000771395
410268,,ENST00000771396
410269,,ENST00000771604
410270,,ENST00000771605
410271,,ENST00000771606
410272,,ENST00000771607
410273,,ENST00000771608
410274,,ENST00000771609
410275,,ENST00000771610
410276,,ENST00000771611
410277,NM_001035511,ENST00000342751
410278,NM_001407121,ENST00000342751
410279,,ENST00000771612
410280,,ENST00000771613
410281,,ENST00000515731
410282,,ENST00000771614
410283,,ENST00000771615
410284,,ENST00000714063
410285,NM_001407115,ENST00000367975
410286,NM_003001,ENST00000367975
410287,NM_001407116,ENST00000367975
410288,NM_001407117,ENST00000367975
410289,,ENST00000771616
410290,,ENST00000771617
410291,,ENST00000771618
410292,,ENST00000771619
410293,,ENST00000771620
410294,NM_001035512,ENST00000432287
410295,NM_001407118,ENST00000432287
410296,,ENST00000771621
410297,,ENST00000771622
410298,,ENST00000771623
410299,NM_001035513,ENST00000392169
410300,,ENST00000771624
410301,,ENST00000771625
410302,NM_001278172,ENST00000513009
410303,,ENST00000771626
410304,,ENST00000771627
410305,,ENST00000771628
410306,,ENST00000470743
410307,,ENST00000771629
410308,,ENST00000771630
410309,,ENST00000504963
410310,,ENST00000771631
410311,NM_001407120,ENST00000714064
410312,,ENST00000771632
410313,NM_001407119,ENST00000714065
410314,,ENST00000771645
410315,,ENST00000714066
410316,,ENST00000771689
410317,,ENST00000771690
410318,NM_001122951,ENST00000368121
410319,NM_002036,ENST00000368122
410320,,ENST00000596663
410321,,ENST00000668950
410322,,ENST00000714112
410323,,ENST00000659091
410324,,ENST00000435307
410325,,ENST00000447423
410326,,ENST00000432793
410327,,ENST00000771692
410328,,ENST00000771693
410329,,ENST00000478737
410330,,ENST00000771694
410331,,ENST00000771695
410332,,ENST00000771696
410333,,ENST00000449259
410334,,ENST00000653778
410335,,ENST00000693405
410336,,ENST00000659575
410337,,ENST00000669631
410338,,ENST00000714213
410339,,ENST00000666526
410340,,ENST00000714214
410341,,ENST00000685506
410342,,ENST00000771808
410343,,ENST00000465312
410344,,ENST00000771809
410345,NM_005698,ENST00000302631
410346,,ENST00000771810
410347,,ENST00000771811
410348,NM_052837,ENST00000355379
410349,,ENST00000771812
410350,,ENST00000771813
410351,,ENST00000714215
410352,,ENST00000771814
410353,,ENST00000714216
410354,,ENST00000771815
410355,,ENST00000714217
410356,,ENST00000771816
410357,,ENST00000714218
410358,,ENST00000771817
410359,,ENST00000714219
410360,,ENST00000771818
410361,,ENST00000714220
410362,,ENST00000771819
410363,,ENST00000771820
410364,,ENST00000714221
410365,,ENST00000771821
410366,,ENST00000472397
410367,,ENST00000771822
410368,,ENST00000771823
410369,,ENST00000490999
410370,,ENST00000771824
410371,,ENST00000771825
410372,,ENST00000771826
410373,,ENST00000771827
410374,,ENST00000462151
410375,,ENST00000771828
410376,,ENST00000714222
410377,,ENST00000771829
410378,,ENST00000497470
410379,,ENST00000771830
410380,,ENST00000714223
410381,,ENST00000714224
410382,,ENST00000771831
410383,,ENST00000480219
410384,,ENST00000650781
410385,,ENST00000455068
410386,,ENST00000413385
410387,,ENST00000407096
410388,,ENST00000658516
410389,,ENST00000771836
410390,,ENST00000771837
410391,NM_003268,ENST00000642603
410392,,ENST00000771838
410393,,ENST00000645434
410394,,ENST00000771839
410395,,ENST00000714229
410396,,ENST00000771840
410397,,ENST00000771841
410398,,ENST00000484766
410399,,ENST00000771842
410400,,ENST00000771843
410401,,ENST00000642471
410402,,ENST00000646044
410403,,ENST00000771860
410404,,ENST00000465726
410405,,ENST00000771889
410406,,ENST00000648653
410407,,ENST00000644292
410408,,ENST00000624973
410409,,ENST00000771999
410410,,ENST00000772034
410411,,ENST00000376838
410412,,ENST00000772126
410413,,ENST00000772127
410414,,ENST00000670606
410415,,ENST00000772129
410416,,ENST00000772136
410417,,ENST00000772137
410418,,ENST00000772144
410419,,ENST00000772145
410420,,ENST00000431376
410421,,ENST00000772146
410422,,ENST00000772147
410423,,ENST00000772148
410424,,ENST00000772202
410425,,ENST00000772203
410426,,ENST00000772204
410427,,ENST00000772205
410428,,ENST00000772206
410429,,ENST00000772207
410430,,ENST00000772208
410431,,ENST00000772312
410432,,ENST00000772338
410433,,ENST00000772339
410434,,ENST00000688491
410435,,ENST00000650256
410436,,ENST00000691402
410437,,ENST00000772342
410438,,ENST00000772343
410439,,ENST00000772344
410440,,ENST00000772345
410441,,ENST00000772347
410442,,ENST00000772350
410443,,ENST00000772352
410444,,ENST00000772354
410445,,ENST00000772356
410446,,ENST00000490394
410447,,ENST00000474610
410448,,ENST00000772473
410449,,ENST00000772474
410450,,ENST00000692834
410451,,ENST00000415327
410452,,ENST00000622718
410453,,ENST00000772533
410454,,ENST00000772534
410455,,ENST00000772535
410456,,ENST00000772536
410457,,ENST00000772537
410458,,ENST00000772538
410459,,ENST00000772539
410460,,ENST00000772540
410461,,ENST00000772541
410462,,ENST00000772542
410463,,ENST00000772560
410464,,ENST00000457407
410465,,ENST00000772561
410466,,ENST00000772562
410467,,ENST00000772563
410468,,ENST00000772607
410469,,ENST00000772611
410470,,ENST00000772617
410471,,ENST00000772618
410472,,ENST00000772619
410473,,ENST00000638173
410474,,ENST00000639429
410475,,ENST00000639773
410476,,ENST00000640211
410477,,ENST00000639359
410478,,ENST00000639682
410479,,ENST00000772622
410480,,ENST00000772623
410481,,ENST00000772624
410482,,ENST00000772625
410483,,ENST00000772626
410484,,ENST00000772627
410485,,ENST00000772628
410486,,ENST00000772629
410487,,ENST00000772630
410488,,ENST00000772632
410489,,ENST00000772633
410490,,ENST00000772676
410491,,ENST00000772677
410492,,ENST00000772678
410493,,ENST00000772679
410494,,ENST00000772734
410495,,ENST00000772820
410496,,ENST00000772821
410497,,ENST00000772834
410498,,ENST00000772835
410499,,ENST00000772836
410500,,ENST00000772837
410501,,ENST00000772967
410502,,ENST00000668438
410503,,ENST00000773149
410504,,ENST00000773150
410505,,ENST00000773193
410506,,ENST00000773232
410507,,ENST00000773233
410508,,ENST00000773312
410509,,ENST00000773313
410510,,ENST00000773314
410511,,ENST00000773315
410512,,ENST00000773316
410513,,ENST00000655209
410514,,ENST00000653356
410515,,ENST00000415448
410516,,ENST00000654239
410517,,ENST00000652076
410518,,ENST00000657362
410519,,ENST00000654212
410520,,ENST00000773357
410521,,ENST00000773358
410522,,ENST00000773411
410523,,ENST00000773412
410524,,ENST00000773413
410525,,ENST00000773414
410526,,ENST00000773415
410527,,ENST00000773416
410528,,ENST00000773417
410529,,ENST00000773418
410530,,ENST00000655763
410531,,ENST00000415138
410532,,ENST00000457602
410533,,ENST00000773524
410534,,ENST00000773534
410535,,ENST00000773540
410536,,ENST00000773561
410537,,ENST00000671633
410538,,ENST00000773627
410539,,ENST00000773628
410540,,ENST00000773629
410541,,ENST00000773630
410542,,ENST00000703140
410543,,ENST00000440322
410544,,ENST00000446624
410545,,ENST00000443032
410546,,ENST00000773695
410547,,ENST00000703143
410548,,ENST00000430128
410549,,ENST00000455435
410550,,ENST00000435328
410551,NM_001386501,ENST00000361445
410552,NM_004958,ENST00000361445
410553,NM_001386500,ENST00000361445
410554,,ENST00000773796
410555,,ENST00000773797
410556,,ENST00000773798
410557,,ENST00000773799
410558,,ENST00000703139
410559,,ENST00000428080
410560,,ENST00000773911
410561,,ENST00000773912
410562,,ENST00000703141
410563,,ENST00000773916
410564,,ENST00000773918
410565,,ENST00000774237
410566,,ENST00000774583
410567,,ENST00000774584
410568,,ENST00000703142
410569,,ENST00000774585
410570,,ENST00000662150
410571,,ENST00000446073
410572,,ENST00000703118
410573,,ENST00000774814
410574,,ENST00000774822
410575,,ENST00000703131
410576,,ENST00000774823
410577,,ENST00000774824
410578,,ENST00000774825
410579,,ENST00000473471
410580,,ENST00000774826
410581,,ENST00000774827
410582,,ENST00000490931
410583,,ENST00000774859
410584,,ENST00000455339
410585,,ENST00000654460
410586,,ENST00000495435
410587,,ENST00000775033
410588,,ENST00000476768
410589,,ENST00000775121
410590,,ENST00000703132
410591,,ENST00000413403
410592,,ENST00000703144
410593,,ENST00000775161
410594,,ENST00000658302
410595,,ENST00000775165
410596,,ENST00000775166
410597,,ENST00000775167
410598,,ENST00000775168
410599,,ENST00000775171
410600,,ENST00000775172
410601,,ENST00000775214
410602,,ENST00000775215
410603,,ENST00000775216
410604,,ENST00000775217
410605,,ENST00000775249
410606,,ENST00000656264
410607,,ENST00000621110
410608,NM_001323012,ENST00000368467
410609,NM_001348696,ENST00000368467
410610,NM_006556,ENST00000368467
410611,NM_001323011,ENST00000368467
410612,,ENST00000613749
410613,,ENST00000450663
410614,,ENST00000618066
410615,,ENST00000612307
410616,,ENST00000714452
410617,,ENST00000622367
410618,,ENST00000714429
410619,,ENST00000657537
410620,,ENST00000714469
410621,,ENST00000619371
410622,,ENST00000714453
410623,,ENST00000775314
410624,,ENST00000775315
410625,NM_003326,ENST00000281834
410626,,ENST00000775316
410627,,ENST00000775317
410628,NM_001297562,ENST00000367718
410629,,ENST00000775318
410630,,ENST00000714430
410631,,ENST00000775319
410632,,ENST00000714470
410633,,ENST00000775320
410634,,ENST00000775321
410635,,ENST00000714471
410636,,ENST00000775322
410637,,ENST00000775323
410638,,ENST00000488053
410639,,ENST00000775324
410640,,ENST00000775325
410641,,ENST00000436974
410642,,ENST00000433683
410643,,ENST00000671342
410644,,ENST00000775363
410645,,ENST00000432815
410646,,ENST00000775364
410647,,ENST00000775365
410648,,ENST00000460950
410649,,ENST00000421976
410650,,ENST00000660932
410651,,ENST00000670470
410652,,ENST00000666899
410653,,ENST00000671597
410654,,ENST00000775473
410655,,ENST00000669243
410656,NM_004905,ENST00000340385
410657,,ENST00000658639
410658,,ENST00000775637
410659,,ENST00000775638
410660,,ENST00000470017
410661,,ENST00000775639
410662,,ENST00000775640
410663,,ENST00000775641
410664,,ENST00000775642
410665,,ENST00000775643
410666,,ENST00000775644
410667,,ENST00000775645
410668,,ENST00000775646
410669,,ENST00000775670
410670,,ENST00000775671
410671,,ENST00000775672
410672,,ENST00000775673
410673,,ENST00000715298
410674,,ENST00000715299
410675,,ENST00000715300
410676,,ENST00000430529
410677,,ENST00000436808
410678,,ENST00000715301
410679,,ENST00000715302
410680,,ENST00000715335
410681,,ENST00000715303
410682,,ENST00000715304
410683,,ENST00000715336
410684,,ENST00000431911
410685,,ENST00000449119
410686,,ENST00000449621
410687,,ENST00000775791
410688,,ENST00000775792
410689,,ENST00000669966
410690,NM_178527,ENST00000367714
410691,,ENST00000775820
410692,,ENST00000775821
410693,,ENST00000775952
410694,,ENST00000775953
410695,,ENST00000466087
410696,,ENST00000654297
410697,,ENST00000668987
410698,,ENST00000648789
410699,,ENST00000588842
410700,,ENST00000670312
410701,,ENST00000479367
410702,,ENST00000666288
410703,,ENST00000476568
410704,,ENST00000590255
410705,,ENST00000431459
410706,,ENST00000585703
410707,,ENST00000588334
410708,,ENST00000591178
410709,,ENST00000648193
410710,,ENST00000592090
410711,,ENST00000457938
410712,,ENST00000587073
410713,,ENST00000590678
410714,,ENST00000670259
410715,,ENST00000664423
410716,,ENST00000591158
410717,,ENST00000586673
410718,NM_198493,ENST00000333279
410719,,ENST00000670069
410720,,ENST00000367712
410721,,ENST00000416685
410722,,ENST00000423946
410723,,ENST00000589124
410724,,ENST00000459326
410725,,ENST00000592553
410726,,ENST00000587796
410727,,ENST00000591927
410728,,ENST00000586311
410729,,ENST00000586235
410730,,ENST00000589588
410731,,ENST00000612487
410732,,ENST00000609984
410733,,ENST00000591122
410734,,ENST00000585783
410735,,ENST00000592687
410736,,ENST00000591015
410737,,ENST00000592366
410738,,ENST00000586772
410739,,ENST00000591244
410740,,ENST00000589936
410741,,ENST00000586715
410742,,ENST00000663190
410743,,ENST00000656312
410744,,ENST00000775970
410745,,ENST00000775971
410746,,ENST00000775972
410747,,ENST00000775973
410748,,ENST00000775974
410749,,ENST00000714541
410750,,ENST00000775975
410751,,ENST00000775976
410752,NM_001319225,ENST00000714542
410753,NM_001324370,ENST00000714542
410754,,ENST00000776049
410755,,ENST00000714543
410756,,ENST00000776050
410757,,ENST00000776051
410758,NM_004753,ENST00000616661
410759,,ENST00000776052
410760,,ENST00000714544
410761,,ENST00000776104
410762,,ENST00000714545
410763,,ENST00000450709
410764,,ENST00000714546
410765,,ENST00000427831
410766,,ENST00000464917
410767,,ENST00000776219
410768,,ENST00000776220
410769,,ENST00000430996
410770,,ENST00000776221
410771,,ENST00000776222
410772,,ENST00000482265
410773,,ENST00000776223
410774,,ENST00000606790
410775,,ENST00000714547
410776,,ENST00000776224
410777,,ENST00000362370
410778,,ENST00000776225
410779,,ENST00000776231
410780,,ENST00000776232
410781,,ENST00000776233
410782,,ENST00000776234
410783,,ENST00000776235
410784,,ENST00000776236
410785,,ENST00000776237
410786,,ENST00000668894
410787,,ENST00000776286
410788,,ENST00000776287
410789,,ENST00000776288
410790,NM_144626,ENST00000439858
410791,,ENST00000776356
410792,,ENST00000776357
410793,NM_001320244,ENST00000432792
410794,,ENST00000776358
410795,,ENST00000776359
410796,,ENST00000442284
410797,,ENST00000776429
410798,,ENST00000456751
410799,NM_001164829,ENST00000523677
410800,NM_182517,ENST00000523677
410801,,ENST00000423420
410802,,ENST00000424895
410803,,ENST00000650025
410804,,ENST00000432142
410805,,ENST00000418165
410806,,ENST00000449124
410807,,ENST00000702731
410808,,ENST00000776433
410809,,ENST00000776434
410810,,ENST00000776435
410811,,ENST00000776436
410812,,ENST00000776437
410813,,ENST00000776438
410814,,ENST00000776439
410815,,ENST00000776440
410816,,ENST00000776441
410817,,ENST00000776442
410818,,ENST00000776443
410819,,ENST00000776444
410820,,ENST00000776445
410821,,ENST00000776446
410822,,ENST00000776447
410823,,ENST00000776448
410824,,ENST00000776449
410825,,ENST00000776450
410826,,ENST00000776451
410827,,ENST00000776452
410828,,ENST00000776453
410829,,ENST00000776454
410830,,ENST00000776455
410831,,ENST00000776456
410832,,ENST00000776457
410833,,ENST00000776458
410834,,ENST00000776459
410835,,ENST00000776460
410836,,ENST00000776461
410837,,ENST00000776462
410838,,ENST00000776463
410839,,ENST00000776464
410840,,ENST00000776465
410841,,ENST00000776466
410842,,ENST00000776467
410843,,ENST00000776468
410844,,ENST00000776469
410845,,ENST00000776470
410846,,ENST00000776471
410847,NM_005424,ENST00000372476
410848,NM_001253357,ENST00000372476
410849,,ENST00000776472
410850,,ENST00000776473
410851,,ENST00000776474
410852,,ENST00000776475
410853,,ENST00000714825
410854,,ENST00000776476
410855,,ENST00000776477
410856,,ENST00000776478
410857,,ENST00000538015
410858,,ENST00000776479
410859,,ENST00000776480
410860,,ENST00000485125
410861,,ENST00000776481
410862,,ENST00000480269
410863,,ENST00000776482
410864,,ENST00000488437
410865,,ENST00000776483
410866,,ENST00000471187
410867,,ENST00000776484
410868,,ENST00000461061
410869,,ENST00000776485
410870,,ENST00000776486
410871,,ENST00000473014
410872,,ENST00000776600
410873,,ENST00000492599
410874,,ENST00000492874
410875,,ENST00000776628
410876,,ENST00000776629
410877,,ENST00000776630
410878,,ENST00000657170
410879,,ENST00000776740
410880,,ENST00000776741
410881,,ENST00000776742
410882,,ENST00000776743
410883,,ENST00000776744
410884,,ENST00000776835
410885,,ENST00000652628
410886,,ENST00000776871
410887,,ENST00000776872
410888,,ENST00000776873
410889,,ENST00000776874
410890,,ENST00000776875
410891,,ENST00000691487
410892,,ENST00000776920
410893,,ENST00000776921
410894,,ENST00000776922
410895,,ENST00000776923
410896,,ENST00000776924
410897,,ENST00000776925
410898,,ENST00000776926
410899,,ENST00000776927
410900,,ENST00000776928
410901,,ENST00000776929
410902,,ENST00000776930
410903,,ENST00000776931
410904,,ENST00000776932
410905,,ENST00000658772
410906,,ENST00000776970
410907,,ENST00000777060
410908,,ENST00000777061
410909,,ENST00000777062
410910,,ENST00000777063
410911,,ENST00000777064
410912,,ENST00000777065
410913,,ENST00000777082
410914,,ENST00000777098
410915,,ENST00000688553
410916,,ENST00000685363
410917,,ENST00000537492
410918,,ENST00000655320
410919,,ENST00000544869
410920,,ENST00000687942
410921,,ENST00000668937
410922,,ENST00000609391
410923,,ENST00000545549
410924,,ENST00000412112
410925,,ENST00000777143
410926,,ENST00000777144
410927,,ENST00000777145
410928,,ENST00000777146
410929,,ENST00000777147
410930,,ENST00000777148
410931,,ENST00000777149
410932,,ENST00000777150
410933,,ENST00000777151
410934,,ENST00000777152
410935,,ENST00000777153
410936,,ENST00000777154
410937,,ENST00000777155
410938,,ENST00000777156
410939,,ENST00000777157
410940,,ENST00000777158
410941,,ENST00000777159
410942,,ENST00000777160
410943,,ENST00000777161
410944,,ENST00000777162
410945,,ENST00000777163
410946,,ENST00000777164
410947,,ENST00000777165
410948,,ENST00000777266
410949,,ENST00000653480
410950,,ENST00000618581
410951,,ENST00000455716
410952,,ENST00000447761
410953,,ENST00000777272
410954,,ENST00000777273
410955,,ENST00000777274
410956,,ENST00000777275
410957,,ENST00000777276
410958,,ENST00000777277
410959,,ENST00000652394
410960,,ENST00000652731
410961,,ENST00000426539
410962,,ENST00000651908
410963,,ENST00000651705
410964,,ENST00000651993
410965,,ENST00000442387
410966,,ENST00000667080
410967,,ENST00000777279
410968,,ENST00000777280
410969,,ENST00000777281
410970,,ENST00000777282
410971,,ENST00000777283
410972,,ENST00000777284
410973,,ENST00000777285
410974,,ENST00000777286
410975,,ENST00000777287
410976,,ENST00000777288
410977,,ENST00000777289
410978,,ENST00000777290
410979,,ENST00000777291
410980,,ENST00000451514
410981,,ENST00000777407
410982,,ENST00000777408
410983,,ENST00000442834
410984,,ENST00000777409
410985,,ENST00000777410
410986,,ENST00000777411
410987,,ENST00000777412
410988,,ENST00000777413
410989,,ENST00000777415
410990,,ENST00000777420
410991,,ENST00000777435
410992,,ENST00000412381
410993,,ENST00000428280
410994,,ENST00000777437
410995,,ENST00000777438
410996,,ENST00000777439
410997,,ENST00000777440
410998,,ENST00000777441
410999,,ENST00000777442
411000,,ENST00000777443
411001,,ENST00000777444
411002,,ENST00000777445
411003,,ENST00000777446
411004,,ENST00000777447
411005,,ENST00000777448
411006,,ENST00000777508
411007,,ENST00000777547
411008,,ENST00000777559
411009,,ENST00000649356
411010,,ENST00000415520
411011,,ENST00000428379
411012,,ENST00000647671
411013,,ENST00000664324
411014,,ENST00000777548
411015,,ENST00000777549
411016,,ENST00000777550
411017,,ENST00000777551
411018,,ENST00000777552
411019,,ENST00000777553
411020,,ENST00000777554
411021,,ENST00000777555
411022,,ENST00000777556
411023,,ENST00000777557
411024,,ENST00000777558
411025,,ENST00000777605
411026,,ENST00000777616
411027,,ENST00000690386
411028,,ENST00000777622
411029,,ENST00000777623
411030,,ENST00000777624
411031,,ENST00000777625
411032,,ENST00000777626
411033,,ENST00000777627
411034,,ENST00000777628
411035,,ENST00000777629
411036,,ENST00000777630
411037,,ENST00000777631
411038,,ENST00000777632
411039,,ENST00000777679
411040,,ENST00000777680
411041,,ENST00000657998
411042,,ENST00000777909
411043,,ENST00000662215
411044,,ENST00000456685
411045,,ENST00000556070
411046,,ENST00000623306
411047,,ENST00000451179
411048,,ENST00000437551
411049,,ENST00000653055
411050,,ENST00000665814
411051,,ENST00000669027
411052,,ENST00000617509
411053,,ENST00000616073
411054,,ENST00000662286
411055,,ENST00000617278
